ids,lon,lat,30yr_separation(km/day),30yr_separation(km/km)
43202.0,-70.58473658319933,42.57369427768532,10.93,0.64
43202.0,-70.568901577692969,42.588796569868521,15.30,1.33
43202.0,-70.511369643240116,42.65733590463887,7.46,0.72
43202.0,-70.682983000038135,42.520972381902617,7.43,0.74
43202.0,-70.779865254124971,42.473880329191452,4.46,0.59
45380.0,-68.523261439082106,44.025317954138245,5.06,0.26
45380.0,-68.658409135520998,43.947168497261742,5.25,0.31
45380.0,-68.826595348855264,43.920371942374402,6.02,0.67
45380.0,-68.862361664301261,43.896377232231366,6.78,0.33
45380.0,-69.084270248747146,43.861060541253984,17.84,1.16
45380.0,-69.234093318513118,43.842315858248476,16.73,0.86
45380.0,-69.440554752274451,43.785302673934915,21.92,1.00
45380.0,-69.779365713586245,43.52333234642483,9.12,0.69
45380.0,-69.837114580572191,43.437859122709334,3.81,0.37
45380.0,-69.863281974388741,43.433458955743127,3.09,0.25
45380.0,-69.943383826734632,43.441519460579421,2.67,0.24
45380.0,-70.004593133294321,43.460020322572298,6.63,0.31
45380.0,-70.18011962772195,43.356697616773971,8.47,0.48
45380.0,-70.170993820004753,43.293621281797144,9.50,0.50
45380.0,-70.108755389754236,43.23185855225644,10.71,0.45
45380.0,-70.280769575089352,43.181905177867471,5.25,0.27
45380.0,-70.369119809684236,43.139814645885032,7.64,0.48
45380.0,-70.296398881837476,43.042572331617308,13.16,0.93
45380.0,-70.266307894596409,43.024227393752,5.64,0.50
45380.0,-70.295520912299054,42.970175769675279,9.25,0.69
45380.0,-70.290813221391019,42.941498993963187,6.00,0.59
45380.0,-70.251539650847491,42.909917606825964,14.41,0.78
45380.0,-70.12155387699066,42.936886594907826,13.98,0.72
45380.0,-70.043622887959401,43.003178372518278,10.11,0.39
45380.0,-69.966772531137394,43.03930486630518,4.49,0.17
45380.0,-70.020439411574699,43.021454611938665,11.81,0.76
45380.0,-70.110552641247239,43.076236204442189,13.31,0.77
45380.0,-69.966975152113989,43.09390998972011,7.41,0.17
45380.0,-69.961201789624226,42.993164402624465,1.32,0.05
45380.0,-69.884197914352882,42.984690179149133,5.70,0.17
45380.0,-69.762636979534179,42.953000266165219,5.73,0.25
45380.0,-69.79209077495689,42.875839372886539,6.14,0.38
45380.0,-69.75125853713574,42.967866294164153,13.23,0.51
45380.0,-69.533862422582786,42.986338457180224,12.99,0.59
45380.0,-69.315098454462557,42.936694393888253,12.41,0.60
45380.0,-69.180918437725765,42.90205474886799,13.85,0.46
45381.0,-68.523199999999989,44.025700000000079,4.93,0.24
45381.0,-68.650200003060178,43.946700001502464,5.93,0.33
45381.0,-68.829200001887102,43.918499999775484,6.27,0.64
45381.0,-68.859800002819981,43.89720000141461,7.01,0.35
453810.0,-68.120454246089352,43.575461137588832,7.36,0.45
453810.0,-68.225955057083851,43.598170185967774,3.50,0.15
453810.0,-68.3248664232555,43.534423207761627,4.65,0.29
453810.0,-68.398458206472696,43.542570588463946,6.32,0.34
453810.0,-68.474326834477509,43.476383710765091,12.60,0.78
453810.0,-68.514544679239521,43.452963614546732,9.34,0.51
453810.0,-68.538279293536277,43.419044918495615,6.29,0.29
453810.0,-68.483421625803771,43.390851808880043,13.91,0.51
453810.0,-68.531257020604968,43.249702782628894,6.74,0.31
453810.0,-68.489023254592155,43.201195053082742,3.05,0.21
453810.0,-68.512750466366498,43.232073715464566,12.66,0.56
453810.0,-68.693873737713176,43.291496261047428,7.82,0.60
453810.0,-68.688433793261467,43.326433439453929,8.37,0.24
453810.0,-68.784946153686619,43.176623405870366,0.43,0.02
453810.0,-68.800896922697149,43.092788923587669,13.31,0.67
453810.0,-68.957351838516033,43.081672458077101,13.63,0.53
453810.0,-69.120628084246505,43.144605831025444,9.70,0.43
453810.0,-69.22286954052521,43.226844270741914,12.45,1.00
453810.0,-69.154652351003662,43.257720781420872,6.56,0.26
453810.0,-69.14954229238397,43.245734426124045,2.74,0.14
453810.0,-69.15876328118361,43.202716876727642,8.27,0.48
453810.0,-69.216729961971495,43.192470797451854,8.88,0.56
453810.0,-68.800200000000046,43.325099999999694,5.56,0.34
453810.0,-68.775938140834342,43.265203924065716,6.66,0.19
453810.0,-68.779326496951157,43.291946154533349,3.86,0.17
453810.0,-68.758677076115958,43.214064609093597,6.71,0.20
453810.0,-68.853033993436199,43.222292330946431,5.09,0.15
453810.0,-68.811181631880473,43.092042518827753,4.53,0.17
453810.0,-68.71223920325869,42.906941590010142,12.51,0.56
453810.0,-68.610824131654851,42.908192571775267,16.82,1.02
453810.0,-68.567236035901587,42.923003110154745,12.04,0.73
453810.0,-68.523949234534513,43.0981890311757,14.09,0.87
453810.0,-68.446734777110862,43.193495343187436,8.70,0.58
453810.0,-68.321814639639115,43.191178300034188,17.71,1.11
453810.0,-68.177779490516997,43.224549048030113,11.84,0.75
453810.0,-68.131631278467978,43.290770785182367,19.16,0.71
453810.0,-68.022776659594285,43.416604215966906,9.85,0.40
453810.0,-67.838216491744404,43.48723007817236,8.69,0.33
453810.0,-67.581479791033928,43.524554660735461,16.63,0.49
