ids,lon,lat,30yr_separation(km/day),30yr_separation(km/km)
45380.0,-69.966772531137394,43.03930486630518,44.97,0.18
453810.0,-68.120454246089352,43.575461137588832,47.91,0.25
453810.0,-68.225955057083851,43.598170185967774,40.28,0.20
453810.0,-68.3248664232555,43.534423207761627,35.57,0.19
453810.0,-68.398458206472696,43.542570588463946,25.64,0.12
453814.0,-70.38987529275046,43.077070128805666,62.39,0.32
453814.0,-70.35853884679014,42.923852909605856,128.11,0.70
453814.0,-70.365821642694982,42.908037120097163,115.55,0.63
453814.0,-70.381532567859409,42.94229261986348,114.26,0.60
453814.0,-70.371956132977559,42.996992190460354,59.26,0.32
453814.0,-70.365228231398007,42.942360585586286,83.25,0.46
453814.0,-70.234694517956797,42.864679487319059,128.43,0.68
453814.0,-70.192838700711349,42.863120289396306,130.74,0.71
453814.0,-70.253832077526383,42.85208250421605,133.84,0.72
453814.0,-70.40262006325986,42.829050621899022,147.37,0.76
453814.0,-70.33135723718101,42.828198610609931,130.42,0.67
453814.0,-70.188093225193001,42.866741652363984,119.51,0.60
453814.0,-70.128331184734321,42.569265907008472,52.11,0.23
453814.0,-70.109704411727733,42.481539557116058,50.70,0.23
453814.0,-69.891591874571731,42.335060722223773,34.00,0.17
453814.0,-69.768473019151983,42.230264332471272,39.94,0.20
453814.0,-69.68460093633766,42.179261679159147,30.31,0.14
453814.0,-69.689855847766154,42.24285337367607,26.81,0.12
453816.0,-68.987278358037941,42.345241809249082,74.53,0.31
453816.0,-69.036065028692661,42.452733264172188,86.46,0.37
453816.0,-68.039069526862249,42.607975721095691,102.81,0.39
453816.0,-68.002333764530974,42.655856501061471,71.46,0.27
453816.0,-67.952333779525603,42.701441751141211,71.32,0.27
453816.0,-67.972269259735754,42.779358798529202,39.29,0.14
453816.0,-68.042158265305574,42.922685392360968,33.85,0.12
453816.0,-68.008356031081433,43.005876795055286,68.05,0.24
453816.0,-67.967772434853501,43.087785291848022,55.14,0.18
453816.0,-67.914784941834768,43.109528464689234,67.52,0.21
453816.0,-67.801350916959279,43.214158486464925,34.20,0.10
453816.0,-67.584971041390546,43.201668694303635,24.47,0.07
453816.0,-67.609243343321907,43.123890420766813,26.47,0.07
453816.0,-67.696959477805336,43.082124262817302,14.40,0.04
453816.0,-67.760347026542206,43.169175960904738,3.54,0.01
453816.0,-67.751913249066135,43.213494183736294,4.32,0.01
453816.0,-67.779442554125751,43.186035496043139,13.29,0.04
453816.0,-67.759737898325298,43.193988381790696,19.53,0.05
453816.0,-67.670340173409201,43.214795094298125,14.46,0.04
453816.0,-67.428267866509017,43.188922796454847,32.47,0.10
453816.0,-67.277182400038896,43.081128689173227,64.16,0.21
453816.0,-67.212816060407107,42.973686041160647,32.51,0.11
453816.0,-67.221435442809806,42.842899050863842,22.68,0.07
453817.0,-70.171665998567761,43.44230512743988,14.68,0.08
453817.0,-70.278303508288559,43.30668178159538,28.77,0.14
453817.0,-70.451517127669504,43.22889964274782,33.31,0.16
453817.0,-70.544025611846735,43.03672752965624,51.76,0.22
453817.0,-70.621754973929882,42.95887053247376,36.08,0.15
453817.0,-70.48545227098667,42.77734522265915,101.25,0.44
453817.0,-70.323940570847526,42.73779124074013,116.53,0.51
453817.0,-70.173223968210777,42.658201540522732,101.51,0.44
453817.0,-70.135620771805705,42.603305334609594,71.59,0.29
453817.0,-70.12696938946705,42.557640168945255,69.45,0.28
453818.0,-68.846082786935753,43.461095446769477,19.95,0.12
453818.0,-68.908810456540195,43.433870228488836,49.13,0.31
453818.0,-69.010872070630967,43.493020353706484,53.28,0.34
453818.0,-69.139094686652044,43.523025940814208,75.37,0.50
453818.0,-69.3035028052402,43.578222024555025,55.09,0.39
453818.0,-69.417138758998206,43.573823283408103,56.99,0.42
453818.0,-69.524802073700982,43.464805484388201,51.06,0.38
453818.0,-69.531879102411082,43.406628271055844,48.22,0.35
453818.0,-69.607190893445846,43.413929023972969,40.22,0.30
453818.0,-69.711226095296894,43.42170712629197,32.52,0.23
453818.0,-69.692673213320049,43.488575487583631,43.77,0.31
